"provname","year","biwk","temp_K","temp_C"
"Pailin",2013,4,301.396930757143,28.2469307571429
"Pailin",2013,5,301.018107035714,27.8681070357143
"Pailin",2013,6,301.214287478571,28.0642874785714
"Pailin",2013,7,302.35423005,29.20423005
"Pailin",2013,8,300.766289628571,27.6162896285715
"Pailin",2013,9,300.6795716,27.5295716
"Pailin",2013,10,301.35932085,28.20932085
"Pailin",2013,11,300.656286942857,27.5062869428572
"Pailin",2013,12,300.01721805,26.86721805
"Pailin",2013,13,300.290484271429,27.1404842714286
"Pailin",2013,14,299.459836864286,26.3098368642857
"Pailin",2013,15,299.125506635714,25.9755066357143
"Pailin",2013,16,299.483041521429,26.3330415214286
"Pailin",2013,17,299.71267115,26.56267115
"Pailin",2013,18,299.574871178571,26.4248711785714
"Pailin",2013,19,298.930626235714,25.7806262357143
"Pailin",2013,20,298.672761157143,25.5227611571429
"Pailin",2013,21,299.201674014286,26.0516740142858
"Pailin",2013,22,299.337373907143,26.1873739071429
"Pailin",2013,23,298.712999364286,25.5629993642858
"Pailin",2013,24,297.837375535714,24.6873755357143
"Pailin",2013,25,296.768146728571,23.6181467285714
"Pailin",2013,26,293.087943453333,19.9379434533333
"Phnom Penh",2013,1,300.438196435714,27.2881964357143
"Phnom Penh",2013,2,301.120168235714,27.9701682357143
"Phnom Penh",2013,3,303.473601042857,30.3236010428571
"Phnom Penh",2013,4,303.376506057143,30.2265060571429
"Phnom Penh",2013,5,304.430881421429,31.2808814214286
"Phnom Penh",2013,6,304.308469685714,31.1584696857143
"Phnom Penh",2013,7,305.115389264286,31.9653892642858
"Phnom Penh",2013,8,302.97835825,29.82835825
"Phnom Penh",2013,9,303.662764428571,30.5127644285715
"Phnom Penh",2013,10,303.228299485714,30.0782994857143
"Phnom Penh",2013,11,302.933817264286,29.7838172642857
"Phnom Penh",2013,12,301.838157892857,28.6881578928572
"Phnom Penh",2013,13,302.449364257143,29.2993642571429
"Phnom Penh",2013,14,301.563573814286,28.4135738142857
"Phnom Penh",2013,15,300.556098542857,27.4060985428572
"Phnom Penh",2013,16,301.045312928571,27.8953129285715
"Phnom Penh",2013,17,302.045698464286,28.8956984642857
"Phnom Penh",2013,18,301.987278571429,28.8372785714286
"Phnom Penh",2013,19,300.570697071429,27.4206970714286
"Phnom Penh",2013,20,300.020101764286,26.8701017642857
"Phnom Penh",2013,21,300.983270135714,27.8332701357143
"Phnom Penh",2013,22,301.346650007143,28.1966500071429
"Phnom Penh",2013,23,300.710299014286,27.5602990142858
"Phnom Penh",2013,24,300.212722542857,27.0627225428572
"Phnom Penh",2013,25,299.775260335714,26.6252603357143
"Phnom Penh",2013,26,296.522105213333,23.3721052133333
"Preah Sihanouk",2013,1,299.686701,26.536701
"Preah Sihanouk",2013,2,299.792716685714,26.6427166857143
"Preah Sihanouk",2013,3,300.463248292857,27.3132482928572
"Preah Sihanouk",2013,4,300.65944455,27.50944455
"Preah Sihanouk",2013,5,301.281771921429,28.1317719214286
"Preah Sihanouk",2013,6,300.794674092857,27.6446740928571
"Preah Sihanouk",2013,7,301.940080807143,28.7900808071429
"Preah Sihanouk",2013,8,300.753770321429,27.6037703214286
"Preah Sihanouk",2013,9,301.259902521429,28.1099025214286
"Preah Sihanouk",2013,10,301.01565335,27.86565335
"Preah Sihanouk",2013,11,300.389379107143,27.2393791071429
"Preah Sihanouk",2013,12,299.958037042857,26.8080370428572
"Preah Sihanouk",2013,13,300.167344542857,27.0173445428572
"Preah Sihanouk",2013,14,299.400527507143,26.2505275071429
"Preah Sihanouk",2013,15,298.946334692857,25.7963346928572
"Preah Sihanouk",2013,16,299.157266035714,26.0072660357143
"Preah Sihanouk",2013,17,299.73948755,26.58948755
"Preah Sihanouk",2013,18,299.795871928571,26.6458719285715
"Preah Sihanouk",2013,19,299.148483785714,25.9984837857143
"Preah Sihanouk",2013,20,298.92684575,25.77684575
"Preah Sihanouk",2013,21,299.542048321429,26.3920483214286
"Preah Sihanouk",2013,22,299.972816407143,26.8228164071429
"Preah Sihanouk",2013,23,299.909569957143,26.7595699571429
"Preah Sihanouk",2013,24,299.721532742857,26.5715327428572
"Preah Sihanouk",2013,25,299.467683192857,26.3176831928571
"Preah Sihanouk",2013,26,297.054865993333,23.9048659933334
"Preah Vihear",2013,1,298.519873664286,25.3698736642858
"Preah Vihear",2013,2,298.90522455,25.75522455
"Preah Vihear",2013,3,301.356105528571,28.2061055285715
"Preah Vihear",2013,4,301.625807028571,28.4758070285715
"Preah Vihear",2013,5,302.844330371429,29.6943303714286
"Preah Vihear",2013,6,303.3401581,30.1901581
"Preah Vihear",2013,7,304.14365615,30.99365615
"Preah Vihear",2013,8,302.410040757143,29.2600407571429
"Preah Vihear",2013,9,301.941165628571,28.7911656285714
"Preah Vihear",2013,10,302.192146278571,29.0421462785715
"Preah Vihear",2013,11,301.745030464286,28.5950304642857
"Preah Vihear",2013,12,301.1984445,28.0484445
"Preah Vihear",2013,13,301.047102028571,27.8971020285715
"Preah Vihear",2013,14,300.662997207143,27.5129972071429
"Preah Vihear",2013,15,299.593551192857,26.4435511928572
"Preah Vihear",2013,16,299.985470042857,26.8354700428571
"Preah Vihear",2013,17,300.760013214286,27.6100132142857
"Preah Vihear",2013,18,300.286930542857,27.1369305428572
"Preah Vihear",2013,19,299.098928357143,25.9489283571429
"Preah Vihear",2013,20,299.353486485714,26.2034864857143
"Preah Vihear",2013,21,299.943457757143,26.7934577571429
"Preah Vihear",2013,22,299.740118628571,26.5901186285714
"Preah Vihear",2013,23,299.521155128571,26.3711551285714
"Preah Vihear",2013,24,298.956923728571,25.8069237285715
"Preah Vihear",2013,25,297.801258678571,24.6512586785715
"Preah Vihear",2013,26,293.59990016,20.44990016
"Prey Veng",2013,1,300.483603171429,27.3336031714286
"Prey Veng",2013,2,301.042639185714,27.8926391857143
"Prey Veng",2013,3,303.067502085714,29.9175020857143
"Prey Veng",2013,4,302.9395819,29.7895819
"Prey Veng",2013,5,304.1504291,31.0004291
"Prey Veng",2013,6,304.346346757143,31.1963467571429
"Prey Veng",2013,7,305.1583641,32.0083641000001
"Prey Veng",2013,8,303.098457228571,29.9484572285714
"Prey Veng",2013,9,303.489620635714,30.3396206357143
"Prey Veng",2013,10,303.195989935714,30.0459899357143
"Prey Veng",2013,11,302.692677642857,29.5426776428571
"Prey Veng",2013,12,301.863242278571,28.7132422785714
"Prey Veng",2013,13,302.267811885714,29.1178118857143
"Prey Veng",2013,14,301.514794664286,28.3647946642857
"Prey Veng",2013,15,300.514663285714,27.3646632857143
"Prey Veng",2013,16,301.055644971429,27.9056449714286
"Prey Veng",2013,17,301.897568128571,28.7475681285715
"Prey Veng",2013,18,301.649503064286,28.4995030642858
"Prey Veng",2013,19,300.590279535714,27.4402795357143
"Prey Veng",2013,20,300.187926564286,27.0379265642857
"Prey Veng",2013,21,301.213996607143,28.0639966071429
"Prey Veng",2013,22,301.494510728571,28.3445107285714
"Prey Veng",2013,23,301.0586344,27.9086344
"Prey Veng",2013,24,300.586485721429,27.4364857214286
"Prey Veng",2013,25,300.472488635714,27.3224886357143
"Prey Veng",2013,26,297.56861778,24.41861778
"Pursat",2013,1,298.793358957143,25.6433589571429
"Pursat",2013,2,298.857373214286,25.7073732142857
"Pursat",2013,3,300.592221514286,27.4422215142857
"Pursat",2013,4,301.075624171429,27.9256241714286
"Pursat",2013,5,302.178948821429,29.0289488214286
"Pursat",2013,6,301.787308178571,28.6373081785715
"Pursat",2013,7,303.252030607143,30.1020306071429
"Pursat",2013,8,301.419877907143,28.2698779071429
"Pursat",2013,9,301.382446378571,28.2324463785715
"Pursat",2013,10,301.803170035714,28.6531700357143
"Pursat",2013,11,301.313412864286,28.1634128642858
"Pursat",2013,12,300.528393221429,27.3783932214286
"Pursat",2013,13,300.841612114286,27.6916121142858
"Pursat",2013,14,299.86155455,26.71155455
"Pursat",2013,15,299.351280485714,26.2012804857143
"Pursat",2013,16,299.721673921429,26.5716739214286
"Pursat",2013,17,300.452857964286,27.3028579642857
"Pursat",2013,18,300.026418092857,26.8764180928572
"Pursat",2013,19,299.27300085,26.12300085
"Pursat",2013,20,298.762787421429,25.6127874214286
"Pursat",2013,21,299.274888,26.1248880000001
"Pursat",2013,22,299.220483864286,26.0704838642857
"Pursat",2013,23,298.732533878571,25.5825338785714
"Pursat",2013,24,298.075086807143,24.9250868071429
"Pursat",2013,25,296.969705835714,23.8197058357143
"Pursat",2013,26,293.568223546667,20.4182235466667
"Ratanak Kiri",2013,1,299.013209864286,25.8632098642857
"Ratanak Kiri",2013,2,299.569703264286,26.4197032642857
"Ratanak Kiri",2013,3,301.509356021429,28.3593560214286
"Ratanak Kiri",2013,4,301.642084214286,28.4920842142857
"Ratanak Kiri",2013,5,302.840984907143,29.6909849071429
"Ratanak Kiri",2013,6,303.502257164286,30.3522571642857
"Ratanak Kiri",2013,7,303.056146164286,29.9061461642858
"Ratanak Kiri",2013,8,301.846402964286,28.6964029642858
"Ratanak Kiri",2013,9,301.236456242857,28.0864562428571
"Ratanak Kiri",2013,10,301.203796107143,28.0537961071429
"Ratanak Kiri",2013,11,300.712639557143,27.5626395571429
"Ratanak Kiri",2013,12,300.034587978571,26.8845879785715
"Ratanak Kiri",2013,13,299.929515278571,26.7795152785715
"Ratanak Kiri",2013,14,299.839422721429,26.6894227214286
"Ratanak Kiri",2013,15,298.295247985714,25.1452479857143
"Ratanak Kiri",2013,16,298.955828564286,25.8058285642857
"Ratanak Kiri",2013,17,299.534341192857,26.3843411928572
"Ratanak Kiri",2013,18,299.476682314286,26.3266823142857
"Ratanak Kiri",2013,19,298.151049321429,25.0010493214286
"Ratanak Kiri",2013,20,298.205523407143,25.0555234071429
"Ratanak Kiri",2013,21,299.291652735714,26.1416527357143
"Ratanak Kiri",2013,22,299.754782514286,26.6047825142857
"Ratanak Kiri",2013,23,299.666669385714,26.5166693857143
"Ratanak Kiri",2013,24,299.385697128571,26.2356971285715
"Ratanak Kiri",2013,25,299.004202207143,25.8542022071429
"Ratanak Kiri",2013,26,294.997162193333,21.8471621933334
"Siem Reap",2013,1,299.375736407143,26.2257364071429
"Siem Reap",2013,2,299.578264792857,26.4282647928572
"Siem Reap",2013,3,301.981511885714,28.8315118857143
"Siem Reap",2013,4,302.295409757143,29.1454097571429
"Siem Reap",2013,5,303.318322814286,30.1683228142857
"Siem Reap",2013,6,304.219425957143,31.0694259571429
"Siem Reap",2013,7,305.429054242857,32.2790542428572
"Siem Reap",2013,8,303.212501871429,30.0625018714286
"Siem Reap",2013,9,303.237983292857,30.0879832928572
"Siem Reap",2013,10,303.267546621429,30.1175466214286
"Siem Reap",2013,11,302.453355971429,29.3033559714286
"Siem Reap",2013,12,301.947677428571,28.7976774285714
"Siem Reap",2013,13,301.899857835714,28.7498578357143
"Siem Reap",2013,14,301.511121292857,28.3611212928571
"Siem Reap",2013,15,300.60758075,27.45758075
"Siem Reap",2013,16,300.886345164286,27.7363451642858
"Siem Reap",2013,17,301.489874321429,28.3398743214286
"Siem Reap",2013,18,301.1498902,27.9998902
"Siem Reap",2013,19,299.948356764286,26.7983567642858
"Siem Reap",2013,20,300.051663914286,26.9016639142857
"Siem Reap",2013,21,300.473890807143,27.3238908071429
"Siem Reap",2013,22,300.342117964286,27.1921179642857
"Siem Reap",2013,23,299.942843642857,26.7928436428572
"Siem Reap",2013,24,299.210046157143,26.0600461571429
"Siem Reap",2013,25,297.839157771429,24.6891577714286
"Siem Reap",2013,26,294.14099288,20.99099288
"Stung Treng",2013,1,299.490425021429,26.3404250214286
"Stung Treng",2013,2,300.110246564286,26.9602465642857
"Stung Treng",2013,3,302.360661571429,29.2106615714286
"Stung Treng",2013,4,302.717305114286,29.5673051142857
"Stung Treng",2013,5,303.931611614286,30.7816116142857
"Stung Treng",2013,6,304.024130114286,30.8741301142857
"Stung Treng",2013,7,304.039768842857,30.8897688428572
"Stung Treng",2013,8,302.6501085,29.5001085
"Stung Treng",2013,9,301.877829528571,28.7278295285715
"Stung Treng",2013,10,302.094354685714,28.9443546857143
"Stung Treng",2013,11,301.42124225,28.2712422500001
"Stung Treng",2013,12,301.041668657143,27.8916686571429
"Stung Treng",2013,13,300.851832121429,27.7018321214286
"Stung Treng",2013,14,300.561792064286,27.4117920642857
"Stung Treng",2013,15,299.229980592857,26.0799805928572
"Stung Treng",2013,16,299.871239064286,26.7212390642857
"Stung Treng",2013,17,300.604867128571,27.4548671285714
"Stung Treng",2013,18,300.265839007143,27.1158390071429
"Stung Treng",2013,19,298.9995019,25.8495019
"Stung Treng",2013,20,299.128941357143,25.9789413571428
"Stung Treng",2013,21,300.161761192857,27.0117611928571
"Stung Treng",2013,22,300.267407914286,27.1174079142858
"Stung Treng",2013,23,299.957572178571,26.8075721785714
"Stung Treng",2013,24,299.663019535714,26.5130195357143
"Stung Treng",2013,25,299.003693785714,25.8536937857143
"Stung Treng",2013,26,294.895457546667,21.7454575466667
"Svay Rieng",2013,1,300.887339657143,27.7373396571429
"Svay Rieng",2013,2,301.531383142857,28.3813831428571
"Svay Rieng",2013,3,303.199561878571,30.0495618785715
"Svay Rieng",2013,4,302.901428935714,29.7514289357143
"Svay Rieng",2013,5,303.933354842857,30.7833548428572
"Svay Rieng",2013,6,304.346627764286,31.1966277642857
"Svay Rieng",2013,7,305.120726664286,31.9707266642857
"Svay Rieng",2013,8,303.275493671429,30.1254936714286
"Svay Rieng",2013,9,303.426083928571,30.2760839285714
"Svay Rieng",2013,10,303.034579514286,29.8845795142857
"Svay Rieng",2013,11,302.328299071429,29.1782990714286
"Svay Rieng",2013,12,301.611094735714,28.4610947357143
"Svay Rieng",2013,13,301.917313114286,28.7673131142857
"Svay Rieng",2013,14,301.254859614286,28.1048596142857
"Svay Rieng",2013,15,300.299176685714,27.1491766857143
"Svay Rieng",2013,16,300.742554342857,27.5925543428572
"Svay Rieng",2013,17,301.55357275,28.40357275
"Svay Rieng",2013,18,301.253607107143,28.1036071071429
"Svay Rieng",2013,19,300.375131278571,27.2251312785714
"Svay Rieng",2013,20,300.051043042857,26.9010430428572
"Svay Rieng",2013,21,300.945818914286,27.7958189142857
"Svay Rieng",2013,22,301.315453857143,28.1654538571429
"Svay Rieng",2013,23,301.1615145,28.0115145
"Svay Rieng",2013,24,300.634796664286,27.4847966642857
"Svay Rieng",2013,25,301.424505307143,28.2745053071429
"Svay Rieng",2013,26,299.09391786,25.94391786
"Takeo",2013,1,300.038562478571,26.8885624785714
"Takeo",2013,2,300.403414628571,27.2534146285715
"Takeo",2013,3,302.482739471429,29.3327394714286
"Takeo",2013,4,302.412565585714,29.2625655857143
"Takeo",2013,5,303.511952992857,30.3619529928572
"Takeo",2013,6,303.220535228571,30.0705352285714
"Takeo",2013,7,304.128217142857,30.9782171428571
"Takeo",2013,8,302.005739121429,28.8557391214286
"Takeo",2013,9,302.834621428571,29.6846214285715
"Takeo",2013,10,302.484602885714,29.3346028857143
"Takeo",2013,11,302.032890435714,28.8828904357143
"Takeo",2013,12,301.2286831,28.0786831
"Takeo",2013,13,301.841658507143,28.6916585071429
"Takeo",2013,14,300.903635235714,27.7536352357143
"Takeo",2013,15,300.151795314286,27.0017953142857
"Takeo",2013,16,300.493030378571,27.3430303785714
"Takeo",2013,17,301.258481678571,28.1084816785714
"Takeo",2013,18,301.171828971429,28.0218289714286
"Takeo",2013,19,300.25007045,27.10007045
"Takeo",2013,20,299.906875757143,26.7568757571429
"Takeo",2013,21,300.53289955,27.38289955
"Takeo",2013,22,300.679197835714,27.5291978357143
"Takeo",2013,23,300.533141192857,27.3831411928572
"Takeo",2013,24,300.0086773,26.8586773
"Takeo",2013,25,299.898193271429,26.7481932714286
"Takeo",2013,26,297.20086352,24.05086352
"Tboung Khmum",2013,1,300.398549864286,27.2485498642857
"Tboung Khmum",2013,2,301.422445328571,28.2724453285715
"Tboung Khmum",2013,3,303.487953835714,30.3379538357143
"Tboung Khmum",2013,4,303.27130585,30.1213058500001
"Tboung Khmum",2013,5,304.498969628571,31.3489696285715
"Tboung Khmum",2013,6,304.901800071429,31.7518000714286
"Tboung Khmum",2013,7,305.09290685,31.94290685
"Tboung Khmum",2013,8,303.159681378571,30.0096813785715
"Tboung Khmum",2013,9,302.943765814286,29.7937658142857
"Tboung Khmum",2013,10,302.839974657143,29.6899746571429
"Tboung Khmum",2013,11,302.453365064286,29.3033650642857
"Tboung Khmum",2013,12,301.646345971429,28.4963459714286
"Tboung Khmum",2013,13,301.760234021429,28.6102340214286
"Tboung Khmum",2013,14,301.2038798,28.0538798
"Tboung Khmum",2013,15,300.060957228571,26.9109572285715
"Tboung Khmum",2013,16,300.469752378571,27.3197523785715
"Tboung Khmum",2013,17,301.265919064286,28.1159190642857
"Tboung Khmum",2013,18,301.078009835714,27.9280098357143
"Tboung Khmum",2013,19,300.059286057143,26.9092860571429
"Tboung Khmum",2013,20,299.652493192857,26.5024931928572
"Tboung Khmum",2013,21,300.7751227,27.6251227
"Tboung Khmum",2013,22,301.196881135714,28.0468811357143
"Tboung Khmum",2013,23,300.909625307143,27.7596253071429
"Tboung Khmum",2013,24,300.530263842857,27.3802638428572
"Tboung Khmum",2013,25,300.582095907143,27.4320959071429
"Tboung Khmum",2013,26,297.597843506667,24.4478435066667
"Banteay Meanchey",2014,1,297.432352464286,24.2823524642857
"Banteay Meanchey",2014,2,294.775789142857,21.6257891428572
"Banteay Meanchey",2014,3,299.752060707143,26.6020607071429
"Banteay Meanchey",2014,4,299.881610928571,26.7316109285715
"Banteay Meanchey",2014,5,302.651817242857,29.5018172428572
"Banteay Meanchey",2014,6,303.605681878571,30.4556818785715
"Banteay Meanchey",2014,7,303.1957367,30.0457367
"Banteay Meanchey",2014,8,303.862114985714,30.7121149857143
"Banteay Meanchey",2014,9,303.017964314286,29.8679643142858
"Banteay Meanchey",2014,10,303.382109442857,30.2321094428572
"Banteay Meanchey",2014,11,304.396817785714,31.2468177857143
"Banteay Meanchey",2014,12,303.016779314286,29.8667793142857
"Banteay Meanchey",2014,13,302.248398971429,29.0983989714286
"Banteay Meanchey",2014,14,302.691280828571,29.5412808285715
"Banteay Meanchey",2014,15,301.124626514286,27.9746265142857
"Banteay Meanchey",2014,16,301.097997192857,27.9479971928571
"Banteay Meanchey",2014,17,301.968949385714,28.8189493857143
"Banteay Meanchey",2014,18,300.545113678571,27.3951136785714
"Banteay Meanchey",2014,19,301.139576664286,27.9895766642857
"Banteay Meanchey",2014,20,300.978651135714,27.8286511357143
"Banteay Meanchey",2014,21,300.808406921429,27.6584069214286
"Banteay Meanchey",2014,22,300.700150578571,27.5501505785714
"Banteay Meanchey",2014,23,301.470621685714,28.3206216857143
"Banteay Meanchey",2014,24,301.544022835714,28.3940228357143
"Banteay Meanchey",2014,25,299.505928207143,26.3559282071429
"Banteay Meanchey",2014,26,298.145057513333,24.9950575133333
"Battambang",2014,1,297.733038192857,24.5830381928571
"Battambang",2014,2,294.871944514286,21.7219445142857
"Battambang",2014,3,299.539181414286,26.3891814142858
"Battambang",2014,4,300.0283948,26.8783948
"Battambang",2014,5,302.587395307143,29.4373953071429
"Battambang",2014,6,303.482968728571,30.3329687285715
"Battambang",2014,7,302.546365528571,29.3963655285714
"Battambang",2014,8,302.967726464286,29.8177264642857
