"provname","year","biwk","precip_m","precip_mm"
"Siem Reap",2002,19,0.2583701,258.3701
"Siem Reap",2002,20,0.0958864,95.8864
"Siem Reap",2002,21,0.03482825516067,34.82825516067
"Siem Reap",2002,22,0.0798518790761,79.8518790761
"Siem Reap",2002,23,0.0288377520829,28.8377520829
"Siem Reap",2002,24,0.0224215,22.4215
"Siem Reap",2002,25,0.00948107027935,9.48107027935
"Siem Reap",2002,26,0.0043424223692851,4.3424223692851
"Stung Treng",2002,1,4.5076042492e-08,4.5076042492e-05
"Stung Treng",2002,2,0.00013642937389057,0.13642937389057
"Stung Treng",2002,3,4.22965338317e-06,0.00422965338317
"Stung Treng",2002,4,2.75843745e-06,0.00275843745
"Stung Treng",2002,5,0.000167437684614,0.167437684614
"Stung Treng",2002,6,0.01935970340438,19.35970340438
"Stung Treng",2002,7,0.0358025899656406,35.8025899656406
"Stung Treng",2002,8,0.0482731,48.2731
"Stung Treng",2002,9,0.036191014801656,36.191014801656
"Stung Treng",2002,10,0.072084,72.084
"Stung Treng",2002,11,0.1406819,140.6819
"Stung Treng",2002,12,0.1537754,153.7754
"Stung Treng",2002,13,0.2089688,208.9688
"Stung Treng",2002,14,0.160001,160.001
"Stung Treng",2002,15,0.1210826,121.0826
"Stung Treng",2002,16,0.1717937,171.7937
"Stung Treng",2002,17,0.2517278,251.7278
"Stung Treng",2002,18,0.2374395,237.4395
"Stung Treng",2002,19,0.2710954,271.0954
"Stung Treng",2002,20,0.1031808,103.1808
"Stung Treng",2002,21,0.0458217,45.8217
"Stung Treng",2002,22,0.0583325,58.3325
"Stung Treng",2002,23,0.0188802232065,18.8802232065
"Stung Treng",2002,24,0.0155747450697,15.5747450697
"Stung Treng",2002,25,0.0041842702346,4.1842702346
"Stung Treng",2002,26,0.002850436833222,2.850436833222
"Svay Rieng",2002,1,4.83737748131e-05,0.0483737748131
"Svay Rieng",2002,2,0.000172215699027,0.172215699027
"Svay Rieng",2002,3,2.0111608347e-07,0.00020111608347
"Svay Rieng",2002,4,0.0003497824667051,0.3497824667051
"Svay Rieng",2002,5,0.0002523757104381,0.2523757104381
"Svay Rieng",2002,6,0.0022258887106251,2.2258887106251
"Svay Rieng",2002,7,0.0069537354394,6.9537354394
"Svay Rieng",2002,8,0.0275254,27.5254
"Svay Rieng",2002,9,0.0192514,19.2514
"Svay Rieng",2002,10,0.0272243,27.2243
"Svay Rieng",2002,11,0.0716019,71.6019
"Svay Rieng",2002,12,0.0832635,83.2635
"Svay Rieng",2002,13,0.1245246,124.5246
"Svay Rieng",2002,14,0.0521814,52.1814
"Svay Rieng",2002,15,0.0541522,54.1522
"Svay Rieng",2002,16,0.0846994,84.6994
"Svay Rieng",2002,17,0.1183395,118.3395
"Svay Rieng",2002,18,0.1332549,133.2549
"Svay Rieng",2002,19,0.1386992,138.6992
"Svay Rieng",2002,20,0.1167915,116.7915
"Svay Rieng",2002,21,0.0506924666907,50.6924666907
"Svay Rieng",2002,22,0.0950913,95.0913
"Svay Rieng",2002,23,0.0551394,55.1394
"Svay Rieng",2002,24,0.0466605,46.6605
"Svay Rieng",2002,25,0.01428455871157,14.28455871157
"Svay Rieng",2002,26,0.0167505,16.7505
"Takeo",2002,1,5.7509879703e-05,0.057509879703
"Takeo",2002,2,0.0011801857538,1.1801857538
"Takeo",2002,3,0.00032792399347,0.32792399347
"Takeo",2002,4,0.00101617130197,1.01617130197
"Takeo",2002,5,0.0046972,4.6972
"Takeo",2002,6,0.0085281590854,8.5281590854
"Takeo",2002,7,0.0189421,18.9421
"Takeo",2002,8,0.0308713,30.8713
"Takeo",2002,9,0.0310217,31.0217
"Takeo",2002,10,0.0575158,57.5158
"Takeo",2002,11,0.0456528,45.6528
"Takeo",2002,12,0.0446847,44.6847
"Takeo",2002,13,0.0733213,73.3213
"Takeo",2002,14,0.0169821,16.9821
"Takeo",2002,15,0.0293665,29.3665
"Takeo",2002,16,0.0567158,56.7158
"Takeo",2002,17,0.1152838,115.2838
"Takeo",2002,18,0.0658568,65.8568
"Takeo",2002,19,0.0759594,75.9594
"Takeo",2002,20,0.1263046,126.3046
"Takeo",2002,21,0.03785950448548,37.85950448548
"Takeo",2002,22,0.1152154,115.2154
"Takeo",2002,23,0.0585352,58.5352
"Takeo",2002,24,0.0559018,55.9018
"Takeo",2002,25,0.0185758328932,18.5758328932
"Takeo",2002,26,0.0219159,21.9159
"Tboung Khmum",2002,1,8.8748138831e-06,0.0088748138831
"Tboung Khmum",2002,2,0.000238184522262,0.238184522262
"Tboung Khmum",2002,3,4.803313871e-07,0.0004803313871
"Tboung Khmum",2002,4,0.000233116950935,0.233116950935
"Tboung Khmum",2002,5,0.0007906658420031,0.7906658420031
"Tboung Khmum",2002,6,0.011348527041609,11.348527041609
"Tboung Khmum",2002,7,0.014087239194595,14.087239194595
"Tboung Khmum",2002,8,0.0319319018626451,31.9319018626451
"Tboung Khmum",2002,9,0.0451391,45.1391
"Tboung Khmum",2002,10,0.0296628,29.6628
"Tboung Khmum",2002,11,0.0847638,84.7638
"Tboung Khmum",2002,12,0.0811607,81.1607
"Tboung Khmum",2002,13,0.136088,136.088
"Tboung Khmum",2002,14,0.0558666,55.8666
"Tboung Khmum",2002,15,0.05472912515553,54.72912515553
"Tboung Khmum",2002,16,0.0951793,95.1793
"Tboung Khmum",2002,17,0.1257608,125.7608
"Tboung Khmum",2002,18,0.1810916,181.0916
"Tboung Khmum",2002,19,0.187556,187.556
"Tboung Khmum",2002,20,0.106524,106.524
"Tboung Khmum",2002,21,0.0401238956797,40.1238956797
"Tboung Khmum",2002,22,0.0878069,87.8069
"Tboung Khmum",2002,23,0.0569055,56.9055
"Tboung Khmum",2002,24,0.034938854179,34.938854179
"Tboung Khmum",2002,25,0.0100138467353,10.0138467353
"Tboung Khmum",2002,26,0.00976210934094,9.76210934094
"Banteay Meanchey",2003,1,1.33261241881e-05,0.0133261241881
"Banteay Meanchey",2003,2,0.0001501212822671,0.1501212822671
"Banteay Meanchey",2003,3,6.02096277232e-05,0.0602096277232
"Banteay Meanchey",2003,4,0.0256578,25.6578
"Banteay Meanchey",2003,5,0.0391031,39.1031
"Banteay Meanchey",2003,6,0.0260253188945,26.0253188945
"Banteay Meanchey",2003,7,0.0382745,38.2745
"Banteay Meanchey",2003,8,0.03538110031567,35.38110031567
"Banteay Meanchey",2003,9,0.0532356,53.2356
"Banteay Meanchey",2003,10,0.0843502,84.3502
"Banteay Meanchey",2003,11,0.1021768,102.1768
"Banteay Meanchey",2003,12,0.0408959,40.8959
"Banteay Meanchey",2003,13,0.0518224,51.8224
"Banteay Meanchey",2003,14,0.0819897,81.9897
"Banteay Meanchey",2003,15,0.0870086,87.0086
"Banteay Meanchey",2003,16,0.0708482,70.8482
"Banteay Meanchey",2003,17,0.0639284,63.9284
"Banteay Meanchey",2003,18,0.0767496,76.7496
"Banteay Meanchey",2003,19,0.1393921,139.3921
"Banteay Meanchey",2003,20,0.0954804,95.4804
"Banteay Meanchey",2003,21,0.0645168,64.5168
"Banteay Meanchey",2003,22,0.014511301492683,14.511301492683
"Banteay Meanchey",2003,23,0.0081320347918214,8.1320347918214
"Banteay Meanchey",2003,24,0.0011044236395782,1.1044236395782
"Banteay Meanchey",2003,25,0.00038767043618,0.38767043618
"Banteay Meanchey",2003,26,0.000235918578234,0.235918578234
"Battambang",2003,1,7.5795793911e-06,0.0075795793911
"Battambang",2003,2,0.0005343633424671,0.5343633424671
"Battambang",2003,3,0.0002452955398462,0.2452955398462
"Battambang",2003,4,0.0321647,32.1647
"Battambang",2003,5,0.0369607,36.9607
"Battambang",2003,6,0.0404651,40.4651
"Battambang",2003,7,0.0464457,46.4457
"Battambang",2003,8,0.0386238,38.6238
"Battambang",2003,9,0.0927399,92.7399
"Battambang",2003,10,0.0904472,90.4472
"Battambang",2003,11,0.0984675,98.4675
"Battambang",2003,12,0.0392732,39.2732
"Battambang",2003,13,0.0633882,63.3882
"Battambang",2003,14,0.0993301,99.3301
"Battambang",2003,15,0.0960871,96.0871
"Battambang",2003,16,0.069577,69.577
"Battambang",2003,17,0.0747836,74.7836
"Battambang",2003,18,0.104098,104.098
"Battambang",2003,19,0.0986023,98.6023
"Battambang",2003,20,0.1297938,129.7938
"Battambang",2003,21,0.1203199,120.3199
"Battambang",2003,22,0.03541186849594,35.41186849594
"Battambang",2003,23,0.0140696750578551,14.0696750578551
"Battambang",2003,24,0.0013958435335432,1.3958435335432
"Battambang",2003,25,0.000768069504631,0.768069504631
"Battambang",2003,26,0.000110154338624,0.110154338624
"Kampong Cham",2003,1,8.200595612e-07,0.0008200595612
"Kampong Cham",2003,2,0.0001336929319911,0.1336929319911
"Kampong Cham",2003,3,0.0001353990831252,0.1353990831252
"Kampong Cham",2003,4,0.0022427049572,2.2427049572
"Kampong Cham",2003,5,0.0284575089951,28.4575089951
"Kampong Cham",2003,6,0.0469534807906,46.9534807906
"Kampong Cham",2003,7,0.039474,39.474
"Kampong Cham",2003,8,0.0148127626725987,14.8127626725987
"Kampong Cham",2003,9,0.052557,52.557
"Kampong Cham",2003,10,0.0997695,99.7695
"Kampong Cham",2003,11,0.1629564,162.9564
"Kampong Cham",2003,12,0.028841,28.841
"Kampong Cham",2003,13,0.1019177,101.9177
"Kampong Cham",2003,14,0.0729974,72.9974
"Kampong Cham",2003,15,0.1100642,110.0642
"Kampong Cham",2003,16,0.1281296,128.1296
"Kampong Cham",2003,17,0.0939864,93.9864
"Kampong Cham",2003,18,0.1089948,108.9948
"Kampong Cham",2003,19,0.1269262,126.9262
"Kampong Cham",2003,20,0.1636958,163.6958
"Kampong Cham",2003,21,0.190691,190.691
"Kampong Cham",2003,22,0.016514438047328,16.514438047328
"Kampong Cham",2003,23,0.0316540856816761,31.6540856816761
"Kampong Cham",2003,24,0.0006195928870472,0.6195928870472
"Kampong Cham",2003,25,0.000944840650421,0.944840650421
"Kampong Cham",2003,26,0.002114149413268,2.114149413268
"Kampong Chhnang",2003,1,1.2728601311e-06,0.0012728601311
"Kampong Chhnang",2003,2,0.0003232502688671,0.3232502688671
"Kampong Chhnang",2003,3,0.0001323681456006,0.1323681456006
"Kampong Chhnang",2003,4,0.009425677034,9.425677034
"Kampong Chhnang",2003,5,0.034548585566,34.548585566
"Kampong Chhnang",2003,6,0.0497822,49.7822
"Kampong Chhnang",2003,7,0.0492413,49.2413
"Kampong Chhnang",2003,8,0.0261387578992,26.1387578992
"Kampong Chhnang",2003,9,0.0577677,57.7677
"Kampong Chhnang",2003,10,0.1095969,109.5969
"Kampong Chhnang",2003,11,0.1434853,143.4853
"Kampong Chhnang",2003,12,0.0286972,28.6972
"Kampong Chhnang",2003,13,0.1122969,112.2969
"Kampong Chhnang",2003,14,0.0755889,75.5889
"Kampong Chhnang",2003,15,0.1222816,122.2816
"Kampong Chhnang",2003,16,0.1171659,117.1659
"Kampong Chhnang",2003,17,0.1018236,101.8236
"Kampong Chhnang",2003,18,0.1077573,107.7573
"Kampong Chhnang",2003,19,0.1313514,131.3514
"Kampong Chhnang",2003,20,0.1831373,183.1373
"Kampong Chhnang",2003,21,0.1697271,169.7271
"Kampong Chhnang",2003,22,0.0303646776291,30.3646776291
"Kampong Chhnang",2003,23,0.0369923580931141,36.9923580931141
"Kampong Chhnang",2003,24,0.0017744074849403,1.7744074849403
"Kampong Chhnang",2003,25,0.002165082885608,2.165082885608
"Kampong Chhnang",2003,26,0.001711839988177,1.711839988177
"Kampong Speu",2003,1,0.0001576246830371,0.1576246830371
"Kampong Speu",2003,2,0.0008140248150671,0.8140248150671
"Kampong Speu",2003,3,0.0010237246196531,1.0237246196531
"Kampong Speu",2003,4,0.0162703,16.2703
"Kampong Speu",2003,5,0.0307347,30.7347
"Kampong Speu",2003,6,0.0744046,74.4046
"Kampong Speu",2003,7,0.0347606,34.7606
"Kampong Speu",2003,8,0.042385,42.385
"Kampong Speu",2003,9,0.0814227,81.4227
"Kampong Speu",2003,10,0.1172428,117.2428
"Kampong Speu",2003,11,0.0998701,99.8701
"Kampong Speu",2003,12,0.0325514,32.5514
"Kampong Speu",2003,13,0.123135,123.135
"Kampong Speu",2003,14,0.1046734,104.6734
"Kampong Speu",2003,15,0.1793399,179.3399
"Kampong Speu",2003,16,0.0893343,89.3343
"Kampong Speu",2003,17,0.1025547,102.5547
"Kampong Speu",2003,18,0.1109726,110.9726
"Kampong Speu",2003,19,0.1370548,137.0548
"Kampong Speu",2003,20,0.1853826,185.3826
"Kampong Speu",2003,21,0.1845346,184.5346
"Kampong Speu",2003,22,0.0582463576469,58.2463576469
"Kampong Speu",2003,23,0.0392713696592,39.2713696592
"Kampong Speu",2003,24,0.0023311879256952,2.3311879256952
"Kampong Speu",2003,25,0.001897589261669,1.897589261669
"Kampong Speu",2003,26,0.00236590617806,2.36590617806
"Kampong Thom",2003,1,4.520451942e-07,0.0004520451942
"Kampong Thom",2003,2,0.0001990460791851,0.1990460791851
"Kampong Thom",2003,3,2.32808651562e-05,0.0232808651562
"Kampong Thom",2003,4,0.024674549010406,24.674549010406
"Kampong Thom",2003,5,0.0373455,37.3455
"Kampong Thom",2003,6,0.0365719183062,36.5719183062
"Kampong Thom",2003,7,0.0675068,67.5068
"Kampong Thom",2003,8,0.0201903,20.1903
"Kampong Thom",2003,9,0.0653937,65.3937
"Kampong Thom",2003,10,0.1042901,104.2901
"Kampong Thom",2003,11,0.1323479,132.3479
"Kampong Thom",2003,12,0.0403053,40.3053
"Kampong Thom",2003,13,0.1005222,100.5222
"Kampong Thom",2003,14,0.0789331,78.9331
"Kampong Thom",2003,15,0.1110631,111.0631
"Kampong Thom",2003,16,0.1005143,100.5143
"Kampong Thom",2003,17,0.1105773,110.5773
"Kampong Thom",2003,18,0.1206973,120.6973
"Kampong Thom",2003,19,0.1291574,129.1574
"Kampong Thom",2003,20,0.1511704,151.1704
"Kampong Thom",2003,21,0.1542121,154.2121
"Kampong Thom",2003,22,0.0056475152295,5.6475152295
"Kampong Thom",2003,23,0.0168257533144051,16.8257533144051
"Kampong Thom",2003,24,0.0009151850273195,0.9151850273195
"Kampong Thom",2003,25,0.001256603516481,1.256603516481
"Kampong Thom",2003,26,0.0004080474197,0.4080474197
"Kampot",2003,1,0.001742813410621,1.742813410621
"Kampot",2003,2,0.0031271437419,3.1271437419
"Kampot",2003,3,0.00396424929832,3.96424929832
"Kampot",2003,4,0.0136241,13.6241
"Kampot",2003,5,0.0271835,27.1835
"Kampot",2003,6,0.0440214,44.0214
"Kampot",2003,7,0.0382333,38.2333
"Kampot",2003,8,0.0594323,59.4323
"Kampot",2003,9,0.0733402,73.3402
"Kampot",2003,10,0.1264545,126.4545
"Kampot",2003,11,0.1311423,131.1423
"Kampot",2003,12,0.0396679,39.6679
"Kampot",2003,13,0.1231443,123.1443
"Kampot",2003,14,0.1154084,115.4084
"Kampot",2003,15,0.202973,202.973
"Kampot",2003,16,0.1217663,121.7663
"Kampot",2003,17,0.1236582,123.6582
"Kampot",2003,18,0.1163783,116.3783
"Kampot",2003,19,0.1478331,147.8331
"Kampot",2003,20,0.2000144,200.0144
"Kampot",2003,21,0.2157223,215.7223
"Kampot",2003,22,0.0785381,78.5381
"Kampot",2003,23,0.0520638,52.0638
"Kampot",2003,24,0.0023097048239641,2.3097048239641
"Kampot",2003,25,0.002468210877181,2.468210877181
"Kampot",2003,26,0.00203143409874,2.03143409874
"Kandal",2003,1,1.36393504781e-05,0.0136393504781
"Kandal",2003,2,0.00042886293228525,0.42886293228525
"Kandal",2003,3,0.0006774902350662,0.6774902350662
"Kandal",2003,4,0.000698151124598,0.698151124598
"Kandal",2003,5,0.0162003411288,16.2003411288
"Kandal",2003,6,0.0465635,46.5635
"Kandal",2003,7,0.0180359,18.0359
"Kandal",2003,8,0.0190351588876,19.0351588876
"Kandal",2003,9,0.0451859,45.1859
"Kandal",2003,10,0.0845491,84.5491
"Kandal",2003,11,0.1172743,117.2743
"Kandal",2003,12,0.0158737,15.8737
"Kandal",2003,13,0.1180941,118.0941
"Kandal",2003,14,0.0780306,78.0306
"Kandal",2003,15,0.1390019,139.0019
"Kandal",2003,16,0.0784151,78.4151
"Kandal",2003,17,0.0785771,78.5771
"Kandal",2003,18,0.107795,107.795
"Kandal",2003,19,0.1105733,110.5733
"Kandal",2003,20,0.1835799,183.5799
"Kandal",2003,21,0.1887005,188.7005
"Kandal",2003,22,0.037602803319,37.602803319
"Kandal",2003,23,0.0391210126436491,39.1210126436491
"Kandal",2003,24,0.0013653610627973,1.3653610627973
"Kandal",2003,25,0.003216609185971,3.216609185971
"Kandal",2003,26,0.001923800883198,1.923800883198
"Kep",2003,1,0.0026034812559381,2.6034812559381
"Kep",2003,2,0.0056352,5.6352
"Kep",2003,3,0.0048831943988,4.8831943988
"Kep",2003,4,0.011778214569838,11.778214569838
"Kep",2003,5,0.0211637,21.1637
"Kep",2003,6,0.0269394,26.9394
"Kep",2003,7,0.0341592,34.1592
"Kep",2003,8,0.0439467,43.9467
"Kep",2003,9,0.0610623,61.0623
"Kep",2003,10,0.1188996,118.8996
"Kep",2003,11,0.1115206,111.5206
"Kep",2003,12,0.0395034,39.5034
"Kep",2003,13,0.1064176,106.4176
"Kep",2003,14,0.0984278,98.4278
"Kep",2003,15,0.1809844,180.9844
"Kep",2003,16,0.1131482,113.1482
"Kep",2003,17,0.1152003,115.2003
"Kep",2003,18,0.1066116,106.6116
"Kep",2003,19,0.1395554,139.5554
"Kep",2003,20,0.1610124,161.0124
"Kep",2003,21,0.1925587,192.5587
"Kep",2003,22,0.0822658827391,82.2658827391
"Kep",2003,23,0.0521870291316,52.1870291316
"Kep",2003,24,0.0021634550281031,2.1634550281031
"Kep",2003,25,0.002213957392331,2.213957392331
"Kep",2003,26,0.00262992413548,2.62992413548
"Koh Kong",2003,1,0.002015485624763,2.015485624763
"Koh Kong",2003,2,0.0056291786749801,5.6291786749801
"Koh Kong",2003,3,0.006105926473337,6.105926473337
"Koh Kong",2003,4,0.0601972,60.1972
"Koh Kong",2003,5,0.0564109,56.4109
"Koh Kong",2003,6,0.0976181,97.6181
"Koh Kong",2003,7,0.0752417,75.2417
"Koh Kong",2003,8,0.0867025,86.7025
"Koh Kong",2003,9,0.1293888,129.3888
"Koh Kong",2003,10,0.2370417,237.0417
"Koh Kong",2003,11,0.237635,237.635
"Koh Kong",2003,12,0.0741213,74.1213
"Koh Kong",2003,13,0.1634407,163.4407
"Koh Kong",2003,14,0.1758639,175.8639
"Koh Kong",2003,15,0.314643,314.643
"Koh Kong",2003,16,0.1932183,193.2183
"Koh Kong",2003,17,0.2107975,210.7975
"Koh Kong",2003,18,0.2432326,243.2326
"Koh Kong",2003,19,0.2171479,217.1479
"Koh Kong",2003,20,0.2066539,206.6539
"Koh Kong",2003,21,0.18391,183.91
"Koh Kong",2003,22,0.0670934,67.0934
"Koh Kong",2003,23,0.0382231,38.2231
"Koh Kong",2003,24,0.0061613898330351,6.1613898330351
"Koh Kong",2003,25,0.00136319034385557,1.36319034385557
"Koh Kong",2003,26,0.00173620371151,1.73620371151
"Kratie",2003,1,1.09613799511e-05,0.0109613799511
"Kratie",2003,2,2.74230204631e-05,0.0274230204631
"Kratie",2003,3,8.17290598662e-05,0.0817290598662
"Kratie",2003,4,0.003123351446994,3.123351446994
"Kratie",2003,5,0.017704249676,17.704249676
"Kratie",2003,6,0.0174978012678218,17.4978012678218
"Kratie",2003,7,0.0497301,49.7301
"Kratie",2003,8,0.0139565598248403,13.9565598248403
"Kratie",2003,9,0.0440041,44.0041
"Kratie",2003,10,0.1078816,107.8816
"Kratie",2003,11,0.1772791,177.2791
"Kratie",2003,12,0.0472378,47.2378
"Kratie",2003,13,0.1477716,147.7716
"Kratie",2003,14,0.092729,92.729
"Kratie",2003,15,0.1381879,138.1879
"Kratie",2003,16,0.1712697,171.2697
"Kratie",2003,17,0.0999361,99.9361
"Kratie",2003,18,0.1467909,146.7909
"Kratie",2003,19,0.1696137,169.6137
"Kratie",2003,20,0.1393876,139.3876
"Kratie",2003,21,0.1306933,130.6933
"Kratie",2003,22,0.0033011870548652,3.3011870548652
"Kratie",2003,23,0.0186065322251492,18.6065322251492
"Kratie",2003,24,0.0013729016125092,1.3729016125092
"Kratie",2003,25,0.000314796539608777,0.314796539608777
"Kratie",2003,26,0.001913892466885,1.913892466885
"Mondul Kiri",2003,1,1.78306432971e-05,0.0178306432971
"Mondul Kiri",2003,2,1.25293017892e-05,0.0125293017892
"Mondul Kiri",2003,3,0.000293853768354,0.293853768354
"Mondul Kiri",2003,4,0.0009058105068,0.9058105068
"Mondul Kiri",2003,5,0.0056873881868,5.6873881868
"Mondul Kiri",2003,6,0.0086218194320001,8.6218194320001
"Mondul Kiri",2003,7,0.0506148,50.6148
"Mondul Kiri",2003,8,0.01597115652034,15.97115652034
"Mondul Kiri",2003,9,0.0490543,49.0543
"Mondul Kiri",2003,10,0.1331483,133.1483
"Mondul Kiri",2003,11,0.1804808,180.4808
"Mondul Kiri",2003,12,0.0375351,37.5351
"Mondul Kiri",2003,13,0.1253714,125.3714
"Mondul Kiri",2003,14,0.0967155,96.7155
"Mondul Kiri",2003,15,0.1426611,142.6611
"Mondul Kiri",2003,16,0.1522385,152.2385
"Mondul Kiri",2003,17,0.0959299,95.9299
"Mondul Kiri",2003,18,0.1508586,150.8586
"Mondul Kiri",2003,19,0.1415747,141.5747
"Mondul Kiri",2003,20,0.1411935,141.1935
"Mondul Kiri",2003,21,0.1068932,106.8932
"Mondul Kiri",2003,22,0.001024539733853,1.024539733853
"Mondul Kiri",2003,23,0.024869577991943,24.869577991943
"Mondul Kiri",2003,24,0.00269140920225,2.69140920225
"Mondul Kiri",2003,25,0.001148518984707,1.148518984707
"Mondul Kiri",2003,26,0.004313355762052,4.313355762052
"Otdar Meanchey",2003,1,7.61711874381e-05,0.0761711874381
"Otdar Meanchey",2003,2,4.41610565841e-05,0.0441610565841
"Otdar Meanchey",2003,3,1.03334656952e-05,0.0103334656952
"Otdar Meanchey",2003,4,0.02131752138049,21.31752138049
"Otdar Meanchey",2003,5,0.0269732117173,26.9732117173
"Otdar Meanchey",2003,6,0.0332201798848,33.2201798848
"Otdar Meanchey",2003,7,0.037182,37.182
"Otdar Meanchey",2003,8,0.0331610514315,33.1610514315
"Otdar Meanchey",2003,9,0.0563592,56.3592
"Otdar Meanchey",2003,10,0.0743157,74.3157
"Otdar Meanchey",2003,11,0.1252182,125.2182
"Otdar Meanchey",2003,12,0.0405569,40.5569
"Otdar Meanchey",2003,13,0.0695501,69.5501
"Otdar Meanchey",2003,14,0.0764074,76.4074
"Otdar Meanchey",2003,15,0.0647346,64.7346
"Otdar Meanchey",2003,16,0.0851872,85.1872
"Otdar Meanchey",2003,17,0.0725326,72.5326
"Otdar Meanchey",2003,18,0.0881481,88.1481
"Otdar Meanchey",2003,19,0.1496435,149.6435
"Otdar Meanchey",2003,20,0.0884803,88.4803
"Otdar Meanchey",2003,21,0.0602222,60.2222
"Otdar Meanchey",2003,22,0.0101571385647311,10.1571385647311
"Otdar Meanchey",2003,23,0.008019966090228,8.019966090228
"Otdar Meanchey",2003,24,0.0011464619647572,1.1464619647572
"Otdar Meanchey",2003,25,0.0009186535473,0.9186535473
"Otdar Meanchey",2003,26,7.579263125e-05,0.07579263125
"Pailin",2003,1,1.6257612029e-06,0.0016257612029
"Pailin",2003,2,0.0009488107837671,0.9488107837671
"Pailin",2003,3,0.0005991263270569,0.5991263270569
"Pailin",2003,4,0.0481689,48.1689
"Pailin",2003,5,0.04297,42.97
"Pailin",2003,6,0.0480067,48.0067
"Pailin",2003,7,0.0617616,61.7616
"Pailin",2003,8,0.0445088584853,44.5088584853
"Pailin",2003,9,0.1117826,111.7826
"Pailin",2003,10,0.0955068,95.5068
"Pailin",2003,11,0.1208786,120.8786
"Pailin",2003,12,0.0676994,67.6994
"Pailin",2003,13,0.079612,79.612
"Pailin",2003,14,0.1200649,120.0649
"Pailin",2003,15,0.1291942,129.1942
"Pailin",2003,16,0.0946703,94.6703
"Pailin",2003,17,0.0840198,84.0198
"Pailin",2003,18,0.121109,121.109
"Pailin",2003,19,0.1282772,128.2772
"Pailin",2003,20,0.1157095,115.7095
"Pailin",2003,21,0.106588,106.588
"Pailin",2003,22,0.03733031190371,37.33031190371
"Pailin",2003,23,0.0080874933373881,8.0874933373881
"Pailin",2003,24,0.0007759051551282,0.7759051551282
"Pailin",2003,25,0.000123092352031,0.123092352031
"Pailin",2003,26,5.575688074e-06,0.005575688074
"Phnom Penh",2003,1,5.290247189e-07,0.0005290247189
"Phnom Penh",2003,2,0.0004578314323431,0.4578314323431
"Phnom Penh",2003,3,0.0005545198398362,0.5545198398362
"Phnom Penh",2003,4,0.000775617627038,0.775617627038
"Phnom Penh",2003,5,0.0185900791918,18.5900791918
"Phnom Penh",2003,6,0.05361,53.61
"Phnom Penh",2003,7,0.01946857257247,19.46857257247
"Phnom Penh",2003,8,0.0210376529717903,21.0376529717903
"Phnom Penh",2003,9,0.0487878,48.7878
